LED_type,Sample_ID,Material,Dies,CCT,Ts,IF,Time,Flux
4,9,1,1,2700,55,200,0,100
4,9,1,1,2700,55,200,1000,99.2589797766375
4,9,1,1,2700,55,200,2000,98.8409296709931
4,9,1,1,2700,55,200,3000,98.1708421370359
4,9,1,1,2700,55,200,4000,98.4289163899789
4,9,1,1,2700,55,200,5000,98.9541201328101
4,9,1,1,2700,55,200,6000,98.9239360096589
4,10,1,1,2700,55,200,0,100
4,10,1,1,2700,55,200,1000,99.1911963679004
4,10,1,1,2700,55,200,2000,98.6635196488169
4,10,1,1,2700,55,200,3000,97.9268769355663
4,10,1,1,2700,55,200,4000,98.3117351694278
4,10,1,1,2700,55,200,5000,99.0138007757299
4,10,1,1,2700,55,200,6000,98.8273850687032
4,11,1,1,2700,55,200,0,100
4,11,1,1,2700,55,200,1000,99.0618600885756
4,11,1,1,2700,55,200,2000,98.2713462545836
4,11,1,1,2700,55,200,3000,97.2395510897344
4,11,1,1,2700,55,200,4000,97.3300315888058
4,11,1,1,2700,55,200,5000,97.5903614457831
4,11,1,1,2700,55,200,6000,96.9728717240504
4,12,1,1,2700,55,200,0,100
4,12,1,1,2700,55,200,1000,98.9781275132859
4,12,1,1,2700,55,200,2000,97.8900225505811
4,12,1,1,2700,55,200,3000,97.036885181272
4,12,1,1,2700,55,200,4000,97.304969012663
4,12,1,1,2700,55,200,5000,97.6802863766105
4,12,1,1,2700,55,200,6000,97.3317773958021
4,13,1,1,2700,55,200,0,100
4,13,1,1,2700,55,200,1000,98.6938414941948
4,13,1,1,2700,55,200,2000,97.6968702675416
4,13,1,1,2700,55,200,3000,96.7156739020697
4,13,1,1,2700,55,200,4000,96.9333669863705
4,13,1,1,2700,55,200,5000,97.0926930843008
4,13,1,1,2700,55,200,6000,96.409641595154
4,14,1,1,2700,55,200,0,100
4,14,1,1,2700,55,200,1000,98.9963351024194
4,14,1,1,2700,55,200,2000,98.1295335999635
4,14,1,1,2700,55,200,3000,97.1517206770176
4,14,1,1,2700,55,200,4000,97.1349929287246
4,14,1,1,2700,55,200,5000,97.3843884487295
4,14,1,1,2700,55,200,6000,96.8627868428656
4,15,1,1,2700,55,200,0,100
4,15,1,1,2700,55,200,1000,99.0498186440153
4,15,1,1,2700,55,200,2000,98.494900331711
4,15,1,1,2700,55,200,3000,97.7276250116254
4,15,1,1,2700,55,200,4000,97.9864835539573
4,15,1,1,2700,55,200,5000,98.6359549865146
4,15,1,1,2700,55,200,6000,98.5863533496605
4,16,1,1,2700,55,200,0,100
4,16,1,1,2700,55,200,1000,98.9736603088102
4,16,1,1,2700,55,200,2000,98.219800181653
4,16,1,1,2700,55,200,3000,97.2873145625189
4,16,1,1,2700,55,200,4000,97.332727823191
4,16,1,1,2700,55,200,5000,97.5249772933697
4,16,1,1,2700,55,200,6000,96.8937329700272
4,17,1,1,2700,55,200,0,100
4,17,1,1,2700,55,200,1000,98.7978940320764
4,17,1,1,2700,55,200,2000,97.5562250829301
4,17,1,1,2700,55,200,3000,96.1897805776195
4,17,1,1,2700,55,200,4000,95.777412581028
4,17,1,1,2700,55,200,5000,95.415259137527
4,17,1,1,2700,55,200,6000,94.2085882102316
4,18,1,1,2700,55,200,0,100
4,18,1,1,2700,55,200,1000,98.9056327258825
4,18,1,1,2700,55,200,2000,97.8845418631324
4,18,1,1,2700,55,200,3000,96.812476105518
4,18,1,1,2700,55,200,4000,96.712119281254
4,18,1,1,2700,55,200,5000,96.6101694915254
4,18,1,1,2700,55,200,6000,95.6209379380655
4,19,1,1,2700,55,200,0,100
4,19,1,1,2700,55,200,1000,98.5314913521157
4,19,1,1,2700,55,200,2000,97.4778946714115
4,19,1,1,2700,55,200,3000,96.1756616058803
4,19,1,1,2700,55,200,4000,95.8353405541483
4,19,1,1,2700,55,200,5000,95.407996767727
4,19,1,1,2700,55,200,6000,94.2767012167643
4,20,1,1,2700,55,200,0,100
4,20,1,1,2700,55,200,1000,99.3792160297485
4,20,1,1,2700,55,200,2000,98.7492124955823
4,20,1,1,2700,55,200,3000,97.804207194333
4,20,1,1,2700,55,200,4000,97.804207194333
4,20,1,1,2700,55,200,5000,98.0500622320564
4,20,1,1,2700,55,200,6000,97.4968883971788
4,21,1,1,2700,55,200,0,100
4,21,1,1,2700,55,200,1000,99.0756967168623
4,21,1,1,2700,55,200,2000,98.345248988074
4,21,1,1,2700,55,200,3000,97.3372001054574
4,21,1,1,2700,55,200,4000,97.5000387711109
4,21,1,1,2700,55,200,5000,97.8133093469394
4,21,1,1,2700,55,200,6000,97.2612087281525
4,22,1,1,2700,55,200,0,100
4,22,1,1,2700,55,200,1000,99.2540200888366
4,22,1,1,2700,55,200,2000,98.6860229365608
4,22,1,1,2700,55,200,3000,98.0174268336093
4,22,1,1,2700,55,200,4000,98.3764877037129
4,22,1,1,2700,55,200,5000,98.9615092937954
4,22,1,1,2700,55,200,6000,98.8082893535357
4,23,1,1,2700,55,200,0,100
4,23,1,1,2700,55,200,1000,99.0507131537242
4,23,1,1,2700,55,200,2000,98.2678288431062
4,23,1,1,2700,55,200,3000,97.3629160063391
4,23,1,1,2700,55,200,4000,97.5515055467512
4,23,1,1,2700,55,200,5000,97.6133122028526
4,23,1,1,2700,55,200,6000,96.877971473851
4,24,1,1,2700,55,200,0,100
4,24,1,1,2700,55,200,1000,98.6653516376883
4,24,1,1,2700,55,200,2000,97.7777070772951
4,24,1,1,2700,55,200,3000,96.6657652355121
4,24,1,1,2700,55,200,4000,96.7103065396179
4,24,1,1,2700,55,200,5000,96.6275869748501
4,24,1,1,2700,55,200,6000,95.717671762404
4,25,1,1,2700,55,200,0,100
4,25,1,1,2700,55,200,1000,98.605764716928
4,25,1,1,2700,55,200,2000,97.4618971614559
4,25,1,1,2700,55,200,3000,96.2397896911088
4,25,1,1,2700,55,200,4000,96.2898632366288
4,25,1,1,2700,55,200,5000,96.1036522392263
4,25,1,1,2700,55,200,6000,94.9989046411918
4,26,1,1,2700,55,200,0,100
4,26,1,1,2700,55,200,1000,98.7535792487788
4,26,1,1,2700,55,200,2000,98.0323701900256
4,26,1,1,2700,55,200,3000,97.1549757300136
4,26,1,1,2700,55,200,4000,97.2514431837322
4,26,1,1,2700,55,200,5000,97.2131624481296
4,26,1,1,2700,55,200,6000,96.2423629932473
4,27,1,1,2700,55,200,0,100
4,27,1,1,2700,55,200,1000,99.2850432317957
4,27,1,1,2700,55,200,2000,98.7707202114616
4,27,1,1,2700,55,200,3000,97.9777392079744
4,27,1,1,2700,55,200,4000,98.2038502571615
4,27,1,1,2700,55,200,5000,98.6083024155666
4,27,1,1,2700,55,200,6000,98.2627665164568
4,28,1,1,2700,55,200,0,100
4,28,1,1,2700,55,200,1000,99.053402096157
4,28,1,1,2700,55,200,2000,98.3530194643154
4,28,1,1,2700,55,200,3000,97.7907170187989
4,28,1,1,2700,55,200,4000,98.0169688903677
4,28,1,1,2700,55,200,5000,98.5143902844785
4,28,1,1,2700,55,200,6000,97.8788887040426
4,29,1,1,2700,55,200,0,100
4,29,1,1,2700,55,200,1000,98.8806840264283
4,29,1,1,2700,55,200,2000,98.0987174504469
4,29,1,1,2700,55,200,3000,97.1737271667314
4,29,1,1,2700,55,200,4000,97.1504080839487
4,29,1,1,2700,55,200,5000,97.1130975514963
4,29,1,1,2700,55,200,6000,96.0979401476875
4,30,1,1,2700,55,200,0,100
4,30,1,1,2700,55,200,1000,99.4884230807561
4,30,1,1,2700,55,200,2000,99.0765040029233
4,30,1,1,2700,55,200,3000,98.6363485366907
4,30,1,1,2700,55,200,4000,99.2276517290635
4,30,1,1,2700,55,200,5000,99.8172939574129
4,30,1,1,2700,55,200,6000,99.1080623193701
4,1,1,1,2700,85,200,0,100
4,1,1,1,2700,85,200,1000,98.9069645161804
4,1,1,1,2700,85,200,2000,97.8011822628702
4,1,1,1,2700,85,200,3000,96.5360653909275
4,1,1,1,2700,85,200,4000,96.1616290371409
4,1,1,1,2700,85,200,5000,96.1393221905323
4,1,1,1,2700,85,200,6000,95.4621500613438
4,2,1,1,2700,85,200,0,100
4,2,1,1,2700,85,200,1000,98.4867352890178
4,2,1,1,2700,85,200,2000,97.3691262472611
4,2,1,1,2700,85,200,3000,96.0765459732972
4,2,1,1,2700,85,200,4000,95.7770456659153
4,2,1,1,2700,85,200,5000,95.6399060514825
4,2,1,1,2700,85,200,6000,95.1055344504169
4,3,1,1,2700,85,200,0,100
4,3,1,1,2700,85,200,1000,97.3878205128205
4,3,1,1,2700,85,200,2000,94.7996794871795
4,3,1,1,2700,85,200,3000,92.2948717948718
4,3,1,1,2700,85,200,4000,90.8910256410256
4,3,1,1,2700,85,200,5000,89.9679487179487
4,3,1,1,2700,85,200,6000,88.6105769230769
4,4,1,1,2700,85,200,0,100
4,4,1,1,2700,85,200,1000,98.502174013957
4,4,1,1,2700,85,200,2000,97.3524997292154
4,4,1,1,2700,85,200,3000,96.1827100128429
4,4,1,1,2700,85,200,4000,95.9614402649048
4,4,1,1,2700,85,200,5000,96.1672366038962
4,4,1,1,2700,85,200,6000,95.5653209958686
4,5,1,1,2700,85,200,0,100
4,5,1,1,2700,85,200,1000,97.8656681488416
4,5,1,1,2700,85,200,2000,96.0464934862314
4,5,1,1,2700,85,200,3000,94.1914345892815
4,5,1,1,2700,85,200,4000,93.3614166471644
4,5,1,1,2700,85,200,5000,92.9729308058351
4,5,1,1,2700,85,200,6000,91.7544270223887
4,6,1,1,2700,85,200,0,100
4,6,1,1,2700,85,200,1000,98.045966169905
4,6,1,1,2700,85,200,2000,96.4330629440986
4,6,1,1,2700,85,200,3000,94.6378041878891
4,6,1,1,2700,85,200,4000,94.0514368358171
4,6,1,1,2700,85,200,5000,93.9319625227944
4,6,1,1,2700,85,200,6000,92.9038546186254
4,7,1,1,2700,85,200,0,100
4,7,1,1,2700,85,200,1000,98.4432584527396
4,7,1,1,2700,85,200,2000,97.3422231737342
4,7,1,1,2700,85,200,3000,96.1035584848531
4,7,1,1,2700,85,200,4000,95.9032312327007
4,7,1,1,2700,85,200,5000,95.9812212316303
4,7,1,1,2700,85,200,6000,95.2716651629379
4,8,1,1,2700,85,200,0,100
4,8,1,1,2700,85,200,1000,97.8836878555528
4,8,1,1,2700,85,200,2000,95.8632203809053
4,8,1,1,2700,85,200,3000,93.8875834776156
4,8,1,1,2700,85,200,4000,92.890489735345
4,8,1,1,2700,85,200,5000,92.5457581004205
4,8,1,1,2700,85,200,6000,91.1575562700965
4,9,1,1,2700,85,200,0,100
4,9,1,1,2700,85,200,1000,98.7850200114351
4,9,1,1,2700,85,200,2000,97.874976176863
4,9,1,1,2700,85,200,3000,96.7251127628486
4,9,1,1,2700,85,200,4000,96.5980560320183
4,9,1,1,2700,85,200,5000,96.844228448002
4,9,1,1,2700,85,200,6000,96.1247697096754
4,10,1,1,2700,85,200,0,100
4,10,1,1,2700,85,200,1000,98.0944938687184
4,10,1,1,2700,85,200,2000,96.6127674921856
4,10,1,1,2700,85,200,3000,95.1325438807406
4,10,1,1,2700,85,200,4000,94.6110843952873
4,10,1,1,2700,85,200,5000,94.5599903823034
4,10,1,1,2700,85,200,6000,93.5501322433277
4,11,1,1,2700,85,200,0,100
4,11,1,1,2700,85,200,1000,98.0467734287768
4,11,1,1,2700,85,200,2000,97.4655470410988
4,11,1,1,2700,85,200,3000,96.3107419813702
4,11,1,1,2700,85,200,4000,96.1363740650668
4,11,1,1,2700,85,200,5000,96.3811009651417
4,11,1,1,2700,85,200,6000,95.7968154912128
4,12,1,1,2700,85,200,0,100
4,12,1,1,2700,85,200,1000,98.2295980417815
4,12,1,1,2700,85,200,2000,96.5608017611651
4,12,1,1,2700,85,200,3000,94.871992241021
4,12,1,1,2700,85,200,4000,94.1530550979879
4,12,1,1,2700,85,200,5000,93.8821066243823
4,12,1,1,2700,85,200,6000,92.6689964130117
4,13,1,1,2700,85,200,0,100
4,13,1,1,2700,85,200,1000,97.6825556218031
4,13,1,1,2700,85,200,2000,95.7809018734114
4,13,1,1,2700,85,200,3000,93.9200426773779
4,13,1,1,2700,85,200,4000,93.1622054162613
4,13,1,1,2700,85,200,5000,92.7291555527662
4,13,1,1,2700,85,200,6000,91.4347130260144
4,14,1,1,2700,85,200,0,100
4,14,1,1,2700,85,200,1000,97.840074228435
4,14,1,1,2700,85,200,2000,96.291620400651
4,14,1,1,2700,85,200,3000,94.7249136790229
4,14,1,1,2700,85,200,4000,94.1545107463913
4,14,1,1,2700,85,200,5000,94.0662884261442
4,14,1,1,2700,85,200,6000,93.0471685198424
4,15,1,1,2700,85,200,0,100
4,15,1,1,2700,85,200,1000,97.4180477699245
4,15,1,1,2700,85,200,2000,95.1894954911041
4,15,1,1,2700,85,200,3000,93.0416768218377
4,15,1,1,2700,85,200,4000,92.0043261028516
4,15,1,1,2700,85,200,5000,91.4864123811845
4,15,1,1,2700,85,200,6000,90.0560565439922
4,16,1,1,2700,85,200,0,100
4,16,1,1,2700,85,200,1000,97.119660370927
4,16,1,1,2700,85,200,2000,95.7344943524271
4,16,1,1,2700,85,200,3000,94.3694705690956
4,16,1,1,2700,85,200,4000,92.8309136827753
4,16,1,1,2700,85,200,5000,93.0679722966796
4,16,1,1,2700,85,200,6000,92.4807486713872
4,17,1,1,2700,85,200,0,100
4,17,1,1,2700,85,200,1000,97.9543240610456
4,17,1,1,2700,85,200,2000,96.9616377777434
4,17,1,1,2700,85,200,3000,95.8266973853076
4,17,1,1,2700,85,200,4000,95.6627959117406
4,17,1,1,2700,85,200,5000,96.0957432004082
4,17,1,1,2700,85,200,6000,95.7246455244074
4,18,1,1,2700,85,200,0,100
4,18,1,1,2700,85,200,1000,98.1506441400495
4,18,1,1,2700,85,200,2000,97.1444691721782
4,18,1,1,2700,85,200,3000,95.9690311255995
4,18,1,1,2700,85,200,4000,95.8702943296869
4,18,1,1,2700,85,200,5000,96.0144813967339
4,18,1,1,2700,85,200,6000,95.4455693821898
4,19,1,1,2700,85,200,0,100
4,19,1,1,2700,85,200,1000,97.6168905950096
4,19,1,1,2700,85,200,2000,96.442226487524
4,19,1,1,2700,85,200,3000,95.0587332053743
4,19,1,1,2700,85,200,4000,94.7531669865643
4,19,1,1,2700,85,200,5000,94.6149712092131
4,19,1,1,2700,85,200,6000,93.9224568138196
4,20,1,1,2700,85,200,0,100
4,20,1,1,2700,85,200,1000,96.6917199632759
4,20,1,1,2700,85,200,2000,94.5442945396262
4,20,1,1,2700,85,200,3000,92.6100555529621
4,20,1,1,2700,85,200,4000,91.7977685448859
4,20,1,1,2700,85,200,5000,91.4351959914725
4,20,1,1,2700,85,200,6000,90.3988298087546
4,21,1,1,2700,85,200,0,100
4,21,1,1,2700,85,200,1000,97.3776549496957
4,21,1,1,2700,85,200,2000,95.3359831076885
4,21,1,1,2700,85,200,3000,93.4573344926096
4,21,1,1,2700,85,200,4000,92.4636691094274
4,21,1,1,2700,85,200,5000,92.0925971928953
4,21,1,1,2700,85,200,6000,90.9685132281704
4,22,1,1,2700,85,200,0,100
4,22,1,1,2700,85,200,1000,98.6704087552329
4,22,1,1,2700,85,200,2000,97.6841907210837
4,22,1,1,2700,85,200,3000,96.5584283228022
4,22,1,1,2700,85,200,4000,96.4659213847818
4,22,1,1,2700,85,200,5000,96.5019834114677
4,22,1,1,2700,85,200,6000,95.9140155850672
4,23,1,1,2700,85,200,0,100
4,23,1,1,2700,85,200,1000,98.3516743767466
4,23,1,1,2700,85,200,2000,97.200688381199
4,23,1,1,2700,85,200,3000,95.9218150528127
4,23,1,1,2700,85,200,4000,95.5997284367747
4,23,1,1,2700,85,200,5000,95.3534269068633
4,23,1,1,2700,85,200,6000,94.5718932061828
4,24,1,1,2700,85,200,0,100
4,24,1,1,2700,85,200,1000,97.8324825469523
4,24,1,1,2700,85,200,2000,96.4282874544789
4,24,1,1,2700,85,200,3000,94.9716139497161
4,24,1,1,2700,85,200,4000,94.5645086907431
4,24,1,1,2700,85,200,5000,94.0922029801377
4,24,1,1,2700,85,200,6000,93.0060588712371
4,25,1,1,2700,85,200,0,100
4,25,1,1,2700,85,200,1000,99.2283904284384
4,25,1,1,2700,85,200,2000,98.6444290989882
4,25,1,1,2700,85,200,3000,97.8518029243102
4,25,1,1,2700,85,200,4000,98.0019215179992
4,25,1,1,2700,85,200,5000,98.2270994085328
4,25,1,1,2700,85,200,6000,97.7061878884319
4,26,1,1,2700,85,200,0,100
4,26,1,1,2700,85,200,1000,97.8891294002057
4,26,1,1,2700,85,200,2000,96.1574479190654
4,26,1,1,2700,85,200,3000,94.5424400128955
4,26,1,1,2700,85,200,4000,93.9329741015367
4,26,1,1,2700,85,200,5000,93.5230814105221
4,26,1,1,2700,85,200,6000,92.5421022735995
4,27,1,1,2700,85,200,0,100
4,27,1,1,2700,85,200,1000,97.7148565541785
4,27,1,1,2700,85,200,2000,95.7871569943496
4,27,1,1,2700,85,200,3000,93.9156494864671
4,27,1,1,2700,85,200,4000,93.1430087722037
4,27,1,1,2700,85,200,5000,92.6841070146411
4,27,1,1,2700,85,200,6000,91.6632847376143
4,28,1,1,2700,85,200,0,100
4,28,1,1,2700,85,200,1000,98.5786910523182
4,28,1,1,2700,85,200,2000,97.3268399920614
4,28,1,1,2700,85,200,3000,96.438331068806
4,28,1,1,2700,85,200,4000,96.2337602857884
4,28,1,1,2700,85,200,5000,95.969650245027
4,28,1,1,2700,85,200,6000,95.7360731569546
4,29,1,1,2700,85,200,0,100
4,29,1,1,2700,85,200,1000,97.7335518613908
4,29,1,1,2700,85,200,2000,95.8776242878327
4,29,1,1,2700,85,200,3000,94.2573948333724
4,29,1,1,2700,85,200,4000,93.5424959025989
4,29,1,1,2700,85,200,5000,92.9165691094982
4,29,1,1,2700,85,200,6000,91.9472410832748
4,30,1,1,2700,85,200,0,100
4,30,1,1,2700,85,200,1000,98.774053140021
4,30,1,1,2700,85,200,2000,97.831498849207
4,30,1,1,2700,85,200,3000,96.9374814072555
4,30,1,1,2700,85,200,4000,96.9249557688394
4,30,1,1,2700,85,200,5000,96.7903051558659
4,30,1,1,2700,85,200,6000,96.3002395528347
4,1,1,1,2700,105,200,0,100
4,1,1,1,2700,105,200,1000,97.5323624595469
4,1,1,1,2700,105,200,2000,95.8177744585512
4,1,1,1,2700,105,200,3000,94.479711227284
4,1,1,1,2700,105,200,4000,93.7842295245208
4,1,1,1,2700,105,200,5000,94.4470375902415
4,1,1,1,2700,105,200,6000,93.3796987801842
4,2,1,1,2700,105,200,0,100
4,2,1,1,2700,105,200,1000,95.9128558960594
4,2,1,1,2700,105,200,2000,93.3555090816276
4,2,1,1,2700,105,200,3000,91.3086436016928
4,2,1,1,2700,105,200,4000,89.9171702866929
4,2,1,1,2700,105,200,5000,90.2119320895154
4,2,1,1,2700,105,200,6000,88.8435127702669
4,3,1,1,2700,105,200,0,100
4,3,1,1,2700,105,200,1000,97.1425378733458
4,3,1,1,2700,105,200,2000,95.3306833963891
4,3,1,1,2700,105,200,3000,93.9689989304471
4,3,1,1,2700,105,200,4000,93.2490461823348
4,3,1,1,2700,105,200,5000,93.7997860894274
4,3,1,1,2700,105,200,6000,92.8323994700126
4,4,1,1,2700,105,200,0,100
4,4,1,1,2700,105,200,1000,96.3458675198784
4,4,1,1,2700,105,200,2000,94.0444134697627
4,4,1,1,2700,105,200,3000,92.1072639148478
4,4,1,1,2700,105,200,4000,91.0460290810023
4,4,1,1,2700,105,200,5000,91.3849906547977
4,4,1,1,2700,105,200,6000,89.9800424493934
4,5,1,1,2700,105,200,0,100
4,5,1,1,2700,105,200,1000,96.0196982724928
4,5,1,1,2700,105,200,2000,92.957085906355
4,5,1,1,2700,105,200,3000,90.6652075353709
4,5,1,1,2700,105,200,4000,89.2628781364809
4,5,1,1,2700,105,200,5000,89.4723677010865
4,5,1,1,2700,105,200,6000,88.0356444930821
4,6,1,1,2700,105,200,0,100
4,6,1,1,2700,105,200,1000,97.7917641265542
4,6,1,1,2700,105,200,2000,96.3944971069802
4,6,1,1,2700,105,200,3000,95.2711436661332
4,6,1,1,2700,105,200,4000,94.9110550289302
4,6,1,1,2700,105,200,5000,95.678936353564
4,6,1,1,2700,105,200,6000,94.7217776683491
4,7,1,1,2700,105,200,0,100
4,7,1,1,2700,105,200,1000,97.1971548536692
4,7,1,1,2700,105,200,2000,95.3562699755593
4,7,1,1,2700,105,200,3000,93.7644920724447
4,7,1,1,2700,105,200,4000,93.0908065425832
4,7,1,1,2700,105,200,5000,93.4354828601868
4,7,1,1,2700,105,200,6000,92.0176098264085
4,8,1,1,2700,105,200,0,100
4,8,1,1,2700,105,200,1000,96.0592491644765
4,8,1,1,2700,105,200,2000,93.2411823874882
4,8,1,1,2700,105,200,3000,91.0753106849671
4,8,1,1,2700,105,200,4000,89.8893539699536
4,8,1,1,2700,105,200,5000,90.0710600603524
4,8,1,1,2700,105,200,6000,88.5768519419838
4,9,1,1,2700,105,200,0,100
4,9,1,1,2700,105,200,1000,98.036047234307
4,9,1,1,2700,105,200,2000,96.8753884400249
4,9,1,1,2700,105,200,3000,95.9213797389683
4,9,1,1,2700,105,200,4000,95.7038533250466
4,9,1,1,2700,105,200,5000,96.4900559353636
4,9,1,1,2700,105,200,6000,95.6215040397763
4,10,1,1,2700,105,200,0,100
4,10,1,1,2700,105,200,1000,97.099930118798
4,10,1,1,2700,105,200,2000,95.3306651419859
4,10,1,1,2700,105,200,3000,93.9266882663109
4,10,1,1,2700,105,200,4000,93.302522076107
4,10,1,1,2700,105,200,5000,93.9997458865383
4,10,1,1,2700,105,200,6000,92.7815894797027
4,11,1,1,2700,105,200,0,100
4,11,1,1,2700,105,200,1000,97.7735977557606
4,11,1,1,2700,105,200,2000,96.2979779143492
4,11,1,1,2700,105,200,3000,95.1223467220159
4,11,1,1,2700,105,200,4000,94.6196630397769
4,11,1,1,2700,105,200,5000,95.3136908333198
4,11,1,1,2700,105,200,6000,94.2418394979649
4,12,1,1,2700,105,200,0,100
4,12,1,1,2700,105,200,1000,97.5163877044485
4,12,1,1,2700,105,200,2000,95.9110290841978
4,12,1,1,2700,105,200,3000,94.6795646916566
4,12,1,1,2700,105,200,4000,94.2499840896073
4,12,1,1,2700,105,200,5000,95.0773245083689
4,12,1,1,2700,105,200,6000,94.1115636733915
4,13,1,1,2700,105,200,0,100
4,13,1,1,2700,105,200,1000,98.193052933869
4,13,1,1,2700,105,200,2000,97.0524175983738
4,13,1,1,2700,105,200,3000,96.1231305357921
4,13,1,1,2700,105,200,4000,95.9263023732314
4,13,1,1,2700,105,200,5000,96.9281899875772
4,13,1,1,2700,105,200,6000,96.2070245067196
4,14,1,1,2700,105,200,0,100
4,14,1,1,2700,105,200,1000,97.8598718358525
4,14,1,1,2700,105,200,2000,96.4914684079943
4,14,1,1,2700,105,200,3000,95.2463582812
4,14,1,1,2700,105,200,4000,94.8916997732012
4,14,1,1,2700,105,200,5000,95.6314595795851
4,14,1,1,2700,105,200,6000,94.7151315889614
4,15,1,1,2700,105,200,0,100
4,15,1,1,2700,105,200,1000,96.2705445967129
4,15,1,1,2700,105,200,2000,93.6880170099173
4,15,1,1,2700,105,200,3000,91.6797293312433
4,15,1,1,2700,105,200,4000,90.5917775053156
4,15,1,1,2700,105,200,5000,90.8990734561482
4,15,1,1,2700,105,200,6000,89.5084816786429
4,16,1,1,2700,105,200,0,100
4,16,1,1,2700,105,200,1000,96.8306948947804
4,16,1,1,2700,105,200,2000,94.7994150931401
4,16,1,1,2700,105,200,3000,93.2640345857969
4,16,1,1,2700,105,200,4000,92.5599211647276
4,16,1,1,2700,105,200,5000,92.8142284951364
4,16,1,1,2700,105,200,6000,91.4409689109289
4,17,1,1,2700,105,200,0,100
4,17,1,1,2700,105,200,1000,97.388830251021
4,17,1,1,2700,105,200,2000,95.7872516176403
4,17,1,1,2700,105,200,3000,94.4610160157863
4,17,1,1,2700,105,200,4000,94.0495311520046
4,17,1,1,2700,105,200,5000,94.5879797469903
4,17,1,1,2700,105,200,6000,93.4544842672051
4,18,1,1,2700,105,200,0,100
4,18,1,1,2700,105,200,1000,97.2777663071963
4,18,1,1,2700,105,200,2000,95.5164144021092
4,18,1,1,2700,105,200,3000,94.0679446659149
4,18,1,1,2700,105,200,4000,93.4405920937694
4,18,1,1,2700,105,200,5000,94.0997093531121
4,18,1,1,2700,105,200,6000,92.9800041294093
4,19,1,1,2700,105,200,0,100
4,19,1,1,2700,105,200,1000,96.6171527702483
4,19,1,1,2700,105,200,2000,94.6051021514537
4,19,1,1,2700,105,200,3000,92.9818311364446
4,19,1,1,2700,105,200,4000,92.2151143879432
4,19,1,1,2700,105,200,5000,92.5915026099348
4,19,1,1,2700,105,200,6000,91.2764672170505
4,20,1,1,2700,105,200,0,100
4,20,1,1,2700,105,200,1000,98.1833660175431
4,20,1,1,2700,105,200,2000,96.9079217403201
4,20,1,1,2700,105,200,3000,95.8893905535033
4,20,1,1,2700,105,200,4000,95.6279168756936
4,20,1,1,2700,105,200,5000,96.386494580502
4,20,1,1,2700,105,200,6000,95.5351849318192
4,21,1,1,2700,105,200,0,100
4,21,1,1,2700,105,200,1000,97.2852206059632
4,21,1,1,2700,105,200,2000,95.5251948886924
4,21,1,1,2700,105,200,3000,94.1075303383428
4,21,1,1,2700,105,200,4000,93.6719440649361
4,21,1,1,2700,105,200,5000,94.109137667765
4,21,1,1,2700,105,200,6000,93.0515149079804
4,22,1,1,2700,105,200,0,100
4,22,1,1,2700,105,200,1000,97.2302303233206
4,22,1,1,2700,105,200,2000,95.4942806658607
4,22,1,1,2700,105,200,3000,94.0729718838154
4,22,1,1,2700,105,200,4000,93.539787346167
4,22,1,1,2700,105,200,5000,94.1752689172014
4,22,1,1,2700,105,200,6000,93.1104497969559
