Test_ID,Sample_ID,Ts,IF,Time,Flux_t
5,20,85,0.25,13500,0.9816
6,1,105,0.25,0,1
6,2,105,0.25,0,1
6,3,105,0.25,0,1
6,4,105,0.25,0,1
6,5,105,0.25,0,1
6,6,105,0.25,0,1
6,7,105,0.25,0,1
6,8,105,0.25,0,1
6,9,105,0.25,0,1
6,10,105,0.25,0,1
6,11,105,0.25,0,1
6,12,105,0.25,0,1
6,13,105,0.25,0,1
6,14,105,0.25,0,1
6,15,105,0.25,0,1
6,16,105,0.25,0,1
6,17,105,0.25,0,1
6,18,105,0.25,0,1
6,19,105,0.25,0,1
6,1,105,0.25,168,0.9704
6,2,105,0.25,168,0.9744
6,3,105,0.25,168,0.9779
6,4,105,0.25,168,0.9729
6,5,105,0.25,168,0.9768
6,6,105,0.25,168,0.971
6,7,105,0.25,168,0.9843
6,8,105,0.25,168,0.9767
6,9,105,0.25,168,0.9745
6,10,105,0.25,168,0.986
6,11,105,0.25,168,0.9658
6,12,105,0.25,168,0.9763
6,13,105,0.25,168,0.9843
6,14,105,0.25,168,0.9785
6,15,105,0.25,168,0.9762
6,16,105,0.25,168,0.9737
6,17,105,0.25,168,0.9826
6,18,105,0.25,168,0.9909
6,19,105,0.25,168,0.9706
6,1,105,0.25,1008,0.9747
6,2,105,0.25,1008,0.9813
6,3,105,0.25,1008,0.9804
6,4,105,0.25,1008,0.9786
6,5,105,0.25,1008,0.973
6,6,105,0.25,1008,0.9818
6,7,105,0.25,1008,0.9806
6,8,105,0.25,1008,0.9742
6,9,105,0.25,1008,0.9712
6,10,105,0.25,1008,0.9837
6,11,105,0.25,1008,0.9679
6,12,105,0.25,1008,0.9806
6,13,105,0.25,1008,0.9862
6,14,105,0.25,1008,0.9784
6,15,105,0.25,1008,0.9766
6,16,105,0.25,1008,0.9763
6,17,105,0.25,1008,0.9912
6,18,105,0.25,1008,0.9942
6,19,105,0.25,1008,0.9765
6,1,105,0.25,1512,0.9638
6,2,105,0.25,1512,0.9842
6,3,105,0.25,1512,0.9795
6,4,105,0.25,1512,0.9688
6,5,105,0.25,1512,0.965
6,6,105,0.25,1512,0.975
6,7,105,0.25,1512,0.982
6,8,105,0.25,1512,0.9694
6,9,105,0.25,1512,0.9716
6,10,105,0.25,1512,0.9811
6,11,105,0.25,1512,0.9622
6,12,105,0.25,1512,0.9885
6,13,105,0.25,1512,0.9828
6,14,105,0.25,1512,0.9795
6,15,105,0.25,1512,0.9704
6,16,105,0.25,1512,0.9764
6,17,105,0.25,1512,0.9858
6,18,105,0.25,1512,0.9897
6,19,105,0.25,1512,0.9807
6,1,105,0.25,2016,0.9733
6,2,105,0.25,2016,0.9682
6,3,105,0.25,2016,0.9832
6,4,105,0.25,2016,0.9731
6,5,105,0.25,2016,0.968
6,6,105,0.25,2016,0.9768
6,7,105,0.25,2016,0.9729
6,8,105,0.25,2016,0.972
6,9,105,0.25,2016,0.973
6,10,105,0.25,2016,0.9808
6,11,105,0.25,2016,0.9737
6,12,105,0.25,2016,0.9725
6,13,105,0.25,2016,0.9895
6,14,105,0.25,2016,0.9833
6,15,105,0.25,2016,0.9762
6,16,105,0.25,2016,0.9786
6,17,105,0.25,2016,0.9897
6,18,105,0.25,2016,0.9982
6,19,105,0.25,2016,0.9654
6,1,105,0.25,2520,0.9621
6,2,105,0.25,2520,0.9667
6,3,105,0.25,2520,0.9804
6,4,105,0.25,2520,0.9669
6,5,105,0.25,2520,0.9707
6,6,105,0.25,2520,0.9651
6,7,105,0.25,2520,0.9765
6,8,105,0.25,2520,0.9667
6,9,105,0.25,2520,0.9625
6,10,105,0.25,2520,0.9803
6,11,105,0.25,2520,0.9622
6,12,105,0.25,2520,0.9696
6,13,105,0.25,2520,0.9836
6,14,105,0.25,2520,0.9714
6,15,105,0.25,2520,0.9702
6,16,105,0.25,2520,0.9669
6,17,105,0.25,2520,0.9858
6,18,105,0.25,2520,0.9891
6,19,105,0.25,2520,0.9682
6,1,105,0.25,3024,0.9633
6,2,105,0.25,3024,0.9658
6,3,105,0.25,3024,0.9799
6,4,105,0.25,3024,0.9673
6,5,105,0.25,3024,0.9702
6,6,105,0.25,3024,0.9664
6,7,105,0.25,3024,0.9763
6,8,105,0.25,3024,0.9654
6,9,105,0.25,3024,0.9644
6,10,105,0.25,3024,0.979
6,11,105,0.25,3024,0.9634
6,12,105,0.25,3024,0.969
6,13,105,0.25,3024,0.9807
6,14,105,0.25,3024,0.9733
6,15,105,0.25,3024,0.9698
6,16,105,0.25,3024,0.9704
6,17,105,0.25,3024,0.9839
6,18,105,0.25,3024,0.9876
6,19,105,0.25,3024,0.9682
6,1,105,0.25,3528,0.9673
6,2,105,0.25,3528,0.9723
6,3,105,0.25,3528,0.9798
6,4,105,0.25,3528,0.9659
6,5,105,0.25,3528,0.973
6,6,105,0.25,3528,0.9712
6,7,105,0.25,3528,0.978
6,8,105,0.25,3528,0.9701
6,9,105,0.25,3528,0.9704
6,10,105,0.25,3528,0.9825
6,11,105,0.25,3528,0.9662
6,12,105,0.25,3528,0.9724
6,13,105,0.25,3528,0.9841
6,14,105,0.25,3528,0.977
6,15,105,0.25,3528,0.9734
6,16,105,0.25,3528,0.9737
6,17,105,0.25,3528,0.9836
6,18,105,0.25,3528,0.9911
6,19,105,0.25,3528,0.9774
6,1,105,0.25,4032,0.9721
6,2,105,0.25,4032,0.9829
6,3,105,0.25,4032,0.9843
6,4,105,0.25,4032,0.9826
6,5,105,0.25,4032,0.977
6,6,105,0.25,4032,0.9841
6,7,105,0.25,4032,0.9811
6,8,105,0.25,4032,0.9757
6,9,105,0.25,4032,0.9822
6,10,105,0.25,4032,0.9825
6,11,105,0.25,4032,0.9805
6,12,105,0.25,4032,0.9899
6,13,105,0.25,4032,0.9819
6,14,105,0.25,4032,0.9895
6,15,105,0.25,4032,0.9774
6,16,105,0.25,4032,0.9864
6,17,105,0.25,4032,0.9864
6,18,105,0.25,4032,0.9906
6,19,105,0.25,4032,0.99
6,1,105,0.25,4536,0.966
6,2,105,0.25,4536,0.9665
6,3,105,0.25,4536,0.9768
6,4,105,0.25,4536,0.9652
6,5,105,0.25,4536,0.9734
6,6,105,0.25,4536,0.9646
6,7,105,0.25,4536,0.9731
6,8,105,0.25,4536,0.9715
6,9,105,0.25,4536,0.9667
6,10,105,0.25,4536,0.9796
6,11,105,0.25,4536,0.9681
6,12,105,0.25,4536,0.9659
6,13,105,0.25,4536,0.9806
6,14,105,0.25,4536,0.9752
6,15,105,0.25,4536,0.974
6,16,105,0.25,4536,0.9694
6,17,105,0.25,4536,0.9804
6,18,105,0.25,4536,0.9883
6,19,105,0.25,4536,0.9738
6,1,105,0.25,5040,0.9688
6,2,105,0.25,5040,0.9707
6,3,105,0.25,5040,0.9845
6,4,105,0.25,5040,0.9676
6,5,105,0.25,5040,0.9744
6,6,105,0.25,5040,0.9684
6,7,105,0.25,5040,0.9812
6,8,105,0.25,5040,0.9702
6,9,105,0.25,5040,0.9686
6,10,105,0.25,5040,0.9849
6,11,105,0.25,5040,0.9651
6,12,105,0.25,5040,0.9633
6,13,105,0.25,5040,0.9836
6,14,105,0.25,5040,0.9731
6,15,105,0.25,5040,0.975
6,16,105,0.25,5040,0.9696
6,17,105,0.25,5040,0.9829
6,18,105,0.25,5040,0.9923
6,19,105,0.25,5040,0.974
6,1,105,0.25,5544,0.9598
6,2,105,0.25,5544,0.9679
6,3,105,0.25,5544,0.9845
6,4,105,0.25,5544,0.9652
6,5,105,0.25,5544,0.9759
6,6,105,0.25,5544,0.9633
6,7,105,0.25,5544,0.9797
6,8,105,0.25,5544,0.9715
6,9,105,0.25,5544,0.9659
6,10,105,0.25,5544,0.9865
6,11,105,0.25,5544,0.9592
6,12,105,0.25,5544,0.9683
6,13,105,0.25,5544,0.985
6,14,105,0.25,5544,0.9702
6,15,105,0.25,5544,0.9753
6,16,105,0.25,5544,0.9671
6,17,105,0.25,5544,0.9865
6,18,105,0.25,5544,0.9946
6,19,105,0.25,5544,0.972
6,1,105,0.25,6048,0.9761
6,2,105,0.25,6048,0.9803
6,3,105,0.25,6048,0.9906
6,4,105,0.25,6048,0.9866
6,5,105,0.25,6048,0.9806
6,6,105,0.25,6048,0.9823
6,7,105,0.25,6048,0.9862
6,8,105,0.25,6048,0.976
6,9,105,0.25,6048,0.9809
6,10,105,0.25,6048,0.9889
6,11,105,0.25,6048,0.9822
6,12,105,0.25,6048,0.9857
6,13,105,0.25,6048,0.9895
6,14,105,0.25,6048,0.9878
6,15,105,0.25,6048,0.9813
6,16,105,0.25,6048,0.9857
6,17,105,0.25,6048,0.9897
6,18,105,0.25,6048,0.9977
6,19,105,0.25,6048,0.9883
6,1,105,0.25,6552,0.9699
6,2,105,0.25,6552,0.9688
6,3,105,0.25,6552,0.986
6,4,105,0.25,6552,0.9683
6,5,105,0.25,6552,0.974
6,6,105,0.25,6552,0.968
6,7,105,0.25,6552,0.9813
6,8,105,0.25,6552,0.9731
6,9,105,0.25,6552,0.9687
6,10,105,0.25,6552,0.9849
6,11,105,0.25,6552,0.9676
6,12,105,0.25,6552,0.9721
6,13,105,0.25,6552,0.9844
6,14,105,0.25,6552,0.9762
6,15,105,0.25,6552,0.9751
6,16,105,0.25,6552,0.9724
6,17,105,0.25,6552,0.9858
6,18,105,0.25,6552,0.9939
6,19,105,0.25,6552,0.9749
6,1,105,0.25,7056,0.9709
6,2,105,0.25,7056,0.9653
6,3,105,0.25,7056,0.9797
6,4,105,0.25,7056,0.9677
6,5,105,0.25,7056,0.9768
6,6,105,0.25,7056,0.9684
6,7,105,0.25,7056,0.9777
6,8,105,0.25,7056,0.9716
6,9,105,0.25,7056,0.9652
6,10,105,0.25,7056,0.9842
6,11,105,0.25,7056,0.9686
6,12,105,0.25,7056,0.9692
6,13,105,0.25,7056,0.981
6,14,105,0.25,7056,0.9754
6,15,105,0.25,7056,0.9712
6,16,105,0.25,7056,0.9688
6,17,105,0.25,7056,0.981
6,18,105,0.25,7056,0.989
6,19,105,0.25,7056,0.9693
6,1,105,0.25,7560,0.9579
6,2,105,0.25,7560,0.9655
6,3,105,0.25,7560,0.9789
6,4,105,0.25,7560,0.9603
6,5,105,0.25,7560,0.9702
6,6,105,0.25,7560,0.9572
6,7,105,0.25,7560,0.9748
6,8,105,0.25,7560,0.9659
6,9,105,0.25,7560,0.9592
6,10,105,0.25,7560,0.9805
6,11,105,0.25,7560,0.9599
6,12,105,0.25,7560,0.9664
6,13,105,0.25,7560,0.9778
6,14,105,0.25,7560,0.971
6,15,105,0.25,7560,0.9695
6,16,105,0.25,7560,0.9666
6,17,105,0.25,7560,0.9778
6,18,105,0.25,7560,0.9871
6,19,105,0.25,7560,0.9672
6,1,105,0.25,8064,0.9584
6,2,105,0.25,8064,0.9602
6,3,105,0.25,8064,0.9821
6,4,105,0.25,8064,0.9622
6,5,105,0.25,8064,0.9737
6,6,105,0.25,8064,0.9582
6,7,105,0.25,8064,0.9774
6,8,105,0.25,8064,0.9699
6,9,105,0.25,8064,0.9601
6,10,105,0.25,8064,0.9811
6,11,105,0.25,8064,0.9595
6,12,105,0.25,8064,0.9636
6,13,105,0.25,8064,0.9813
6,14,105,0.25,8064,0.9672
6,15,105,0.25,8064,0.9737
6,16,105,0.25,8064,0.9615
6,17,105,0.25,8064,0.9827
6,18,105,0.25,8064,0.9879
6,19,105,0.25,8064,0.9632
6,1,105,0.25,8568,0.9662
6,2,105,0.25,8568,0.9761
6,3,105,0.25,8568,0.9824
6,4,105,0.25,8568,0.9767
6,5,105,0.25,8568,0.9744
6,6,105,0.25,8568,0.9785
6,7,105,0.25,8568,0.9793
6,8,105,0.25,8568,0.9705
6,9,105,0.25,8568,0.979
6,10,105,0.25,8568,0.9821
6,11,105,0.25,8568,0.9668
6,12,105,0.25,8568,0.9653
6,13,105,0.25,8568,0.9795
6,14,105,0.25,8568,0.9787
6,15,105,0.25,8568,0.9716
6,16,105,0.25,8568,0.9797
6,17,105,0.25,8568,0.9831
6,18,105,0.25,8568,0.9885
6,19,105,0.25,8568,0.983
6,1,105,0.25,9072,0.9569
6,2,105,0.25,9072,0.9544
6,3,105,0.25,9072,0.9787
6,4,105,0.25,9072,0.9551
6,5,105,0.25,9072,0.9685
6,6,105,0.25,9072,0.9543
6,7,105,0.25,9072,0.9727
6,8,105,0.25,9072,0.9647
6,9,105,0.25,9072,0.955
6,10,105,0.25,9072,0.9763
6,11,105,0.25,9072,0.9552
6,12,105,0.25,9072,0.9585
6,13,105,0.25,9072,0.976
6,14,105,0.25,9072,0.9648
6,15,105,0.25,9072,0.9698
6,16,105,0.25,9072,0.9593
6,17,105,0.25,9072,0.9775
6,18,105,0.25,9072,0.9853
6,19,105,0.25,9072,0.9589
6,1,105,0.25,9576,0.9607
6,2,105,0.25,9576,0.9624
6,3,105,0.25,9576,0.9759
6,4,105,0.25,9576,0.9578
6,5,105,0.25,9576,0.965
6,6,105,0.25,9576,0.961
6,7,105,0.25,9576,0.9699
6,8,105,0.25,9576,0.9655
6,9,105,0.25,9576,0.9624
6,10,105,0.25,9576,0.9771
6,11,105,0.25,9576,0.9537
6,12,105,0.25,9576,0.9647
6,13,105,0.25,9576,0.9724
6,14,105,0.25,9576,0.9649
6,15,105,0.25,9576,0.9672
6,16,105,0.25,9576,0.962
6,17,105,0.25,9576,0.9756
6,18,105,0.25,9576,0.9835
6,19,105,0.25,9576,0.9656
6,1,105,0.25,10080,0.9766
6,2,105,0.25,10080,0.9879
6,3,105,0.25,10080,0.9921
6,4,105,0.25,10080,0.9844
6,5,105,0.25,10080,0.9794
6,6,105,0.25,10080,0.9857
6,7,105,0.25,10080,0.9861
6,8,105,0.25,10080,0.9796
6,9,105,0.25,10080,0.9875
6,10,105,0.25,10080,0.9917
6,11,105,0.25,10080,0.9613
6,12,105,0.25,10080,0.9728
6,13,105,0.25,10080,0.9889
6,14,105,0.25,10080,0.9705
6,15,105,0.25,10080,0.9764
6,16,105,0.25,10080,0.9693
6,17,105,0.25,10080,0.9815
6,18,105,0.25,10080,0.9976
6,19,105,0.25,10080,0.9737
6,1,105,0.25,10500,0.9594
6,2,105,0.25,10500,0.9684
6,3,105,0.25,10500,0.9839
6,4,105,0.25,10500,0.9625
6,5,105,0.25,10500,0.9749
6,6,105,0.25,10500,0.9628
6,7,105,0.25,10500,0.9764
6,8,105,0.25,10500,0.9721
6,9,105,0.25,10500,0.9661
6,10,105,0.25,10500,0.9837
6,11,105,0.25,10500,0.9592
6,12,105,0.25,10500,0.965
6,13,105,0.25,10500,0.9822
6,14,105,0.25,10500,0.9637
6,15,105,0.25,10500,0.975
6,16,105,0.25,10500,0.9654
6,17,105,0.25,10500,0.9808
6,18,105,0.25,10500,0.9919
6,19,105,0.25,10500,0.9648
6,1,105,0.25,11000,0.9639
6,2,105,0.25,11000,0.9601
6,3,105,0.25,11000,0.9761
6,4,105,0.25,11000,0.9665
6,5,105,0.25,11000,0.967
6,6,105,0.25,11000,0.961
6,7,105,0.25,11000,0.9662
6,8,105,0.25,11000,0.9641
6,9,105,0.25,11000,0.9611
6,10,105,0.25,11000,0.9767
6,11,105,0.25,11000,0.9705
6,12,105,0.25,11000,0.9728
6,13,105,0.25,11000,0.9825
6,14,105,0.25,11000,0.9797
6,15,105,0.25,11000,0.9768
6,16,105,0.25,11000,0.973
6,17,105,0.25,11000,0.9809
6,18,105,0.25,11000,0.9948
6,19,105,0.25,11000,0.9745
6,1,105,0.25,11500,0.971
6,2,105,0.25,11500,0.975
6,3,105,0.25,11500,0.9862
6,4,105,0.25,11500,0.973
6,5,105,0.25,11500,0.9784
6,6,105,0.25,11500,0.9679
6,7,105,0.25,11500,0.9774
6,8,105,0.25,11500,0.978
6,9,105,0.25,11500,0.973
6,10,105,0.25,11500,0.9881
6,11,105,0.25,11500,0.9594
6,12,105,0.25,11500,0.9649
6,13,105,0.25,11500,0.9749
6,14,105,0.25,11500,0.9674
6,15,105,0.25,11500,0.9631
6,16,105,0.25,11500,0.9668
6,17,105,0.25,11500,0.9715
6,18,105,0.25,11500,0.9844
6,19,105,0.25,11500,0.9655
6,1,105,0.25,12000,0.9582
6,2,105,0.25,12000,0.9665
6,3,105,0.25,12000,0.9853
6,4,105,0.25,12000,0.9637
6,5,105,0.25,12000,0.9761
6,6,105,0.25,12000,0.9567
6,7,105,0.25,12000,0.9747
6,8,105,0.25,12000,0.9712
6,9,105,0.25,12000,0.9614
6,10,105,0.25,12000,0.9857
6,11,105,0.25,12000,0.9536
6,12,105,0.25,12000,0.9694
6,13,105,0.25,12000,0.9815
6,14,105,0.25,12000,0.9619
6,15,105,0.25,12000,0.9737
6,16,105,0.25,12000,0.9613
6,17,105,0.25,12000,0.9758
6,18,105,0.25,12000,0.9908
6,19,105,0.25,12000,0.9668
6,1,105,0.25,12500,0.9551
6,2,105,0.25,12500,0.9656
6,3,105,0.25,12500,0.9772
6,4,105,0.25,12500,0.9596
6,5,105,0.25,12500,0.9667
6,6,105,0.25,12500,0.9555
6,7,105,0.25,12500,0.9631
6,8,105,0.25,12500,0.9625
6,9,105,0.25,12500,0.961
6,10,105,0.25,12500,0.9807
6,11,105,0.25,12500,0.97
6,12,105,0.25,12500,0.9765
6,13,105,0.25,12500,0.9769
6,14,105,0.25,12500,0.9805
6,15,105,0.25,12500,0.9719
6,16,105,0.25,12500,0.9723
6,17,105,0.25,12500,0.9737
6,18,105,0.25,12500,0.9891
6,19,105,0.25,12500,0.9819
6,1,105,0.25,13000,0.9553
6,2,105,0.25,13000,0.958
6,3,105,0.25,13000,0.9763
6,4,105,0.25,13000,0.9586
6,5,105,0.25,13000,0.9667
6,6,105,0.25,13000,0.9546
6,7,105,0.25,13000,0.9619
6,8,105,0.25,13000,0.9616
6,9,105,0.25,13000,0.9602
6,10,105,0.25,13000,0.9767
6,11,105,0.25,13000,0.9642
6,12,105,0.25,13000,0.9673
6,13,105,0.25,13000,0.9731
6,14,105,0.25,13000,0.9726
6,15,105,0.25,13000,0.9678
6,16,105,0.25,13000,0.9606
6,17,105,0.25,13000,0.9695
6,18,105,0.25,13000,0.9839
6,19,105,0.25,13000,0.9698
6,1,105,0.25,13500,0.9585
6,2,105,0.25,13500,0.9628
6,3,105,0.25,13500,0.9766
6,4,105,0.25,13500,0.9623
6,5,105,0.25,13500,0.9689
6,6,105,0.25,13500,0.9574
6,7,105,0.25,13500,0.9634
6,8,105,0.25,13500,0.9694
6,9,105,0.25,13500,0.9628
6,10,105,0.25,13500,0.9773
6,11,105,0.25,13500,0.9654
6,12,105,0.25,13500,0.9703
6,13,105,0.25,13500,0.9693
6,14,105,0.25,13500,0.9755
6,15,105,0.25,13500,0.965
6,16,105,0.25,13500,0.9658
6,17,105,0.25,13500,0.9668
6,18,105,0.25,13500,0.9797
6,19,105,0.25,13500,0.9748
6,1,105,0.25,14000,0.9569
6,2,105,0.25,14000,0.9728
6,3,105,0.25,14000,0.9792
6,4,105,0.25,14000,0.9641
6,5,105,0.25,14000,0.9692
6,6,105,0.25,14000,0.9608
6,7,105,0.25,14000,0.9666
6,8,105,0.25,14000,0.9648
6,9,105,0.25,14000,0.97
6,10,105,0.25,14000,0.9823
6,11,105,0.25,14000,0.9613
6,12,105,0.25,14000,0.965
6,13,105,0.25,14000,0.9715
6,14,105,0.25,14000,0.9711
6,15,105,0.25,14000,0.9673
6,16,105,0.25,14000,0.9585
6,17,105,0.25,14000,0.9632
6,18,105,0.25,14000,0.9771
6,19,105,0.25,14000,0.9685
