Test_ID,Sample_ID,Vf,Flux_0,CCT,CCTx,CCTy,Ts,IF,Time,Flux_t,DeltaColor_t
7,4,3.06,118.6,3137,0.426,0.3964,85,350,8568,99.5,0.002
7,5,3.08,114.3,3014,0.4346,0.4003,85,350,8568,97.8,0.0016
7,6,3.07,119.5,3088,0.4308,0.401,85,350,8568,97.8,0.0019
7,7,3.07,122,3186,0.4247,0.3993,85,350,8568,98.7,0.0016
7,8,3.08,117.7,3157,0.4248,0.3961,85,350,8568,98.3,0.0013
7,9,3.11,121.2,3040,0.4399,0.4146,85,350,8568,98.7,0.0016
7,10,3.06,122.1,3152,0.4257,0.3976,85,350,8568,98.2,0.0015
7,11,3.09,118.8,3034,0.4409,0.4159,85,350,8568,100,0.0015
7,12,3.09,114.9,3079,0.4309,0.4002,85,350,8568,98.9,0.0015
7,13,3.07,118.3,3083,0.4317,0.4025,85,350,8568,98.3,0.0018
7,14,3.04,120.9,3147,0.4277,0.4013,85,350,8568,97.5,0.0015
7,15,3.11,119.8,3014,0.4417,0.4152,85,350,8568,98.9,0.0017
7,16,3.08,124.3,3136,0.4275,0.3996,85,350,8568,98,0.0016
7,17,3.11,119.4,3056,0.4391,0.415,85,350,8568,98.7,0.0018
7,18,3.06,114.9,3127,0.4276,0.3987,85,350,8568,98.8,0.0017
7,1,3.11,122.6,3044,0.441,0.4176,85,350,9072,97.7,0.0019
7,2,3.08,120.3,3115,0.4271,0.3962,85,350,9072,98,0.0016
7,3,3.1,119.3,3014,0.4419,0.4156,85,350,9072,98.1,0.0019
7,4,3.06,118.6,3137,0.426,0.3964,85,350,9072,98.8,0.002
7,5,3.08,114.3,3014,0.4346,0.4003,85,350,9072,97.5,0.0017
7,6,3.07,119.5,3088,0.4308,0.401,85,350,9072,97.3,0.0018
7,7,3.07,122,3186,0.4247,0.3993,85,350,9072,98.1,0.0017
7,8,3.08,117.7,3157,0.4248,0.3961,85,350,9072,97.9,0.0013
7,9,3.11,121.2,3040,0.4399,0.4146,85,350,9072,97.5,0.0018
7,10,3.06,122.1,3152,0.4257,0.3976,85,350,9072,97.7,0.0015
7,11,3.09,118.8,3034,0.4409,0.4159,85,350,9072,99.5,0.0015
7,12,3.09,114.9,3079,0.4309,0.4002,85,350,9072,97.9,0.0016
7,13,3.07,118.3,3083,0.4317,0.4025,85,350,9072,97.9,0.0018
7,14,3.04,120.9,3147,0.4277,0.4013,85,350,9072,97.3,0.0015
7,15,3.11,119.8,3014,0.4417,0.4152,85,350,9072,98.3,0.0019
7,16,3.08,124.3,3136,0.4275,0.3996,85,350,9072,97.4,0.0016
7,17,3.11,119.4,3056,0.4391,0.415,85,350,9072,98.4,0.002
7,18,3.06,114.9,3127,0.4276,0.3987,85,350,9072,98,0.0018
